"","NDVI","Time","model","mon","tbp","xmin"
"51",0.6467,2002.30434782609,NA,NA,2011.08695652174,2010
"52",0.6897,2002.34782608696,NA,NA,2011.08695652174,2010
"53",0.7257,2002.39130434783,NA,NA,2011.08695652174,2010
"54",0.4352,2002.4347826087,NA,NA,2011.08695652174,2010
"55",0.6738,2002.47826086957,NA,NA,2011.08695652174,2010
"56",0.5183,2002.52173913043,NA,NA,2011.08695652174,2010
"57",0.4195,2002.5652173913,NA,NA,2011.08695652174,2010
"58",0.5457,2002.60869565217,NA,NA,2011.08695652174,2010
"59",0.2474,2002.65217391304,NA,NA,2011.08695652174,2010
"60",0.3349,2002.69565217391,NA,NA,2011.08695652174,2010
"61",0.4159,2002.73913043478,NA,NA,2011.08695652174,2010
"62",0.6559,2002.78260869565,NA,NA,2011.08695652174,2010
"63",0.7633,2002.82608695652,NA,NA,2011.08695652174,2010
"64",0.8169,2002.86956521739,NA,NA,2011.08695652174,2010
"65",0.6688,2002.91304347826,NA,NA,2011.08695652174,2010
"66",0.6698,2002.95652173913,NA,NA,2011.08695652174,2010
"67",0.6138,2003,NA,NA,2011.08695652174,2010
"68",0.5025,2003.04347826087,NA,NA,2011.08695652174,2010
"69",0.4429,2003.08695652174,NA,NA,2011.08695652174,2010
"70",0.3582,2003.13043478261,NA,NA,2011.08695652174,2010
"71",0.3469,2003.17391304348,NA,NA,2011.08695652174,2010
"72",0.3579,2003.21739130435,NA,NA,2011.08695652174,2010
"73",0.3842,2003.26086956522,NA,NA,2011.08695652174,2010
"74",0.5742,2003.30434782609,NA,NA,2011.08695652174,2010
"75",0.5967,2003.34782608696,NA,NA,2011.08695652174,2010
"76",0.5149,2003.39130434783,NA,NA,2011.08695652174,2010
"77",0.5035,2003.4347826087,NA,NA,2011.08695652174,2010
"78",0.5255,2003.47826086957,NA,NA,2011.08695652174,2010
"79",0.4338,2003.52173913043,NA,NA,2011.08695652174,2010
"80",0.4266,2003.5652173913,NA,NA,2011.08695652174,2010
"81",0.4462,2003.60869565217,NA,NA,2011.08695652174,2010
"82",0.3812,2003.65217391304,NA,NA,2011.08695652174,2010
"83",0.3327,2003.69565217391,NA,NA,2011.08695652174,2010
"84",0.2182,2003.73913043478,NA,NA,2011.08695652174,2010
"85",0.3275,2003.78260869565,NA,NA,2011.08695652174,2010
"86",0.5312,2003.82608695652,NA,NA,2011.08695652174,2010
"87",0.7924,2003.86956521739,NA,NA,2011.08695652174,2010
"88",0.8064,2003.91304347826,NA,NA,2011.08695652174,2010
"89",0.7304,2003.95652173913,NA,NA,2011.08695652174,2010
"90",0.7158,2004,NA,NA,2011.08695652174,2010
"91",0.637,2004.04347826087,NA,NA,2011.08695652174,2010
"92",0.503,2004.08695652174,NA,NA,2011.08695652174,2010
"93",0.435,2004.13043478261,NA,NA,2011.08695652174,2010
"94",0.3848,2004.17391304348,NA,NA,2011.08695652174,2010
"95",0.3582,2004.21739130435,NA,NA,2011.08695652174,2010
"96",0.3568,2004.26086956522,NA,NA,2011.08695652174,2010
"97",0.4801,2004.30434782609,NA,NA,2011.08695652174,2010
"98",0.436,2004.34782608696,NA,NA,2011.08695652174,2010
"99",0.3683,2004.39130434783,NA,NA,2011.08695652174,2010
"100",0.4058,2004.4347826087,NA,NA,2011.08695652174,2010
"101",0.5319,2004.47826086957,NA,NA,2011.08695652174,2010
"102",0.7168,2004.52173913043,NA,NA,2011.08695652174,2010
"103",0.7283,2004.5652173913,NA,NA,2011.08695652174,2010
"104",0.6077,2004.60869565217,NA,NA,2011.08695652174,2010
"105",0.5181,2004.65217391304,NA,NA,2011.08695652174,2010
"106",0.4776,2004.69565217391,NA,NA,2011.08695652174,2010
"107",0.4381,2004.73913043478,NA,NA,2011.08695652174,2010
"108",0.4608,2004.78260869565,NA,NA,2011.08695652174,2010
"109",0.7726,2004.82608695652,NA,NA,2011.08695652174,2010
"110",0.7881,2004.86956521739,NA,NA,2011.08695652174,2010
"111",0.8105,2004.91304347826,NA,NA,2011.08695652174,2010
"112",0.8092,2004.95652173913,NA,NA,2011.08695652174,2010
"113",0.7815,2005,NA,NA,2011.08695652174,2010
"114",0.6814,2005.04347826087,NA,NA,2011.08695652174,2010
"115",0.6865,2005.08695652174,NA,NA,2011.08695652174,2010
"116",0.5658,2005.13043478261,NA,NA,2011.08695652174,2010
"117",0.4406,2005.17391304348,NA,NA,2011.08695652174,2010
"118",0.4208,2005.21739130435,NA,NA,2011.08695652174,2010
"119",0.38,2005.26086956522,NA,NA,2011.08695652174,2010
"120",0.4445,2005.30434782609,NA,NA,2011.08695652174,2010
"121",0.6693,2005.34782608696,NA,NA,2011.08695652174,2010
"122",0.6606,2005.39130434783,NA,NA,2011.08695652174,2010
"123",0.6463,2005.4347826087,NA,NA,2011.08695652174,2010
"124",0.5693,2005.47826086957,NA,NA,2011.08695652174,2010
"125",0.4853,2005.52173913043,NA,NA,2011.08695652174,2010
"126",0.501,2005.5652173913,NA,NA,2011.08695652174,2010
"127",0.4404,2005.60869565217,NA,NA,2011.08695652174,2010
"128",0.3724,2005.65217391304,NA,NA,2011.08695652174,2010
"129",0.4583,2005.69565217391,NA,NA,2011.08695652174,2010
"130",0.1534,2005.73913043478,NA,NA,2011.08695652174,2010
"131",0.2985,2005.78260869565,NA,NA,2011.08695652174,2010
"132",0.6271,2005.82608695652,NA,NA,2011.08695652174,2010
"133",0.7889,2005.86956521739,NA,NA,2011.08695652174,2010
"134",0.72,2005.91304347826,NA,NA,2011.08695652174,2010
"135",0.6426,2005.95652173913,NA,NA,2011.08695652174,2010
"136",0.5282,2006,NA,NA,2011.08695652174,2010
"137",0.4435,2006.04347826087,NA,NA,2011.08695652174,2010
"138",0.3777,2006.08695652174,NA,NA,2011.08695652174,2010
"139",0.3513,2006.13043478261,NA,NA,2011.08695652174,2010
"140",0.2951,2006.17391304348,NA,NA,2011.08695652174,2010
"141",0.3183,2006.21739130435,NA,NA,2011.08695652174,2010
"142",0.3303,2006.26086956522,NA,NA,2011.08695652174,2010
"143",0.6655,2006.30434782609,NA,NA,2011.08695652174,2010
"144",0.6331,2006.34782608696,NA,NA,2011.08695652174,2010
"145",0.5111,2006.39130434783,NA,NA,2011.08695652174,2010
"146",0.538,2006.4347826087,NA,NA,2011.08695652174,2010
"147",0.537,2006.47826086957,NA,NA,2011.08695652174,2010
"148",0.3503,2006.52173913043,NA,NA,2011.08695652174,2010
"149",0.3394,2006.5652173913,NA,NA,2011.08695652174,2010
"150",0.4719,2006.60869565217,NA,NA,2011.08695652174,2010
"151",0.4907,2006.65217391304,NA,NA,2011.08695652174,2010
"152",0.506,2006.69565217391,NA,NA,2011.08695652174,2010
"153",0.5255,2006.73913043478,NA,NA,2011.08695652174,2010
"154",0.3874,2006.78260869565,NA,NA,2011.08695652174,2010
"155",0.7867,2006.82608695652,NA,NA,2011.08695652174,2010
"156",0.7763,2006.86956521739,NA,NA,2011.08695652174,2010
"157",0.7921,2006.91304347826,NA,NA,2011.08695652174,2010
"158",0.7437,2006.95652173913,0.600484252165727,NA,2011.08695652174,2010
"159",0.6559,2007,0.523788913177432,NA,2011.08695652174,2010
"160",0.55,2007.04347826087,0.434533886953952,NA,2011.08695652174,2010
"161",0.4658,2007.08695652174,0.362236905627758,NA,2011.08695652174,2010
"162",0.4031,2007.13043478261,0.329065424961133,NA,2011.08695652174,2010
"163",0.3929,2007.17391304348,0.342388352332026,NA,2011.08695652174,2010
"164",0.3657,2007.21739130435,0.394312194458724,NA,2011.08695652174,2010
"165",0.418,2007.26086956522,0.467254036614023,NA,2011.08695652174,2010
"166",0.7624,2007.30434782609,0.541797760727973,NA,2011.08695652174,2010
"167",0.7033,2007.34782608696,0.602723584331447,NA,2011.08695652174,2010
"168",0.5695,2007.39130434783,0.641104714212515,NA,2011.08695652174,2010
"169",0.4949,2007.4347826087,0.653212769610747,NA,2011.08695652174,2010
"170",0.6105,2007.47826086957,0.638756754346682,NA,2011.08695652174,2010
"171",0.6065,2007.52173913043,0.600638048549198,NA,2011.08695652174,2010
"172",0.4782,2007.5652173913,0.546376233210865,NA,2011.08695652174,2010
"173",0.4836,2007.60869565217,0.489244164394161,NA,2011.08695652174,2010
"174",0.4804,2007.65217391304,0.446595054856655,NA,2011.08695652174,2010
"175",0.4304,2007.69565217391,0.434435581496719,NA,2011.08695652174,2010
"176",0.2236,2007.73913043478,0.460058665244101,NA,2011.08695652174,2010
"177",0.5671,2007.78260869565,0.516633161931259,NA,2011.08695652174,2010
"178",0.545,2007.82608695652,0.583481614373635,NA,2011.08695652174,2010
"179",0.6033,2007.86956521739,0.633150886781106,NA,2011.08695652174,2010
"180",0.5851,2007.91304347826,0.642672343056748,NA,2011.08695652174,2010
"181",0.5153,2007.95652173913,0.603794797824807,NA,2011.08695652174,2010
"182",0.4344,2008,0.527099458836138,NA,2011.08695652174,2010
"183",0.3959,2008.04347826087,0.437844432613138,NA,2011.08695652174,2010
"184",0.3436,2008.08695652174,0.365547451286478,NA,2011.08695652174,2010
"185",0.3539,2008.13043478261,0.332375970619897,NA,2011.08695652174,2010
"186",0.3268,2008.17391304348,0.34569889799076,NA,2011.08695652174,2010
"187",0.3215,2008.21739130435,0.397622740117312,NA,2011.08695652174,2010
"188",0.3601,2008.26086956522,0.470564582273072,NA,2011.08695652174,2010
"189",0.5129,2008.30434782609,0.545108306386925,NA,2011.08695652174,2010
"190",0.7145,2008.34782608696,0.606034129990045,NA,2011.08695652174,2010
"191",0.4007,2008.39130434783,0.644415259871085,NA,2011.08695652174,2010
"192",0.5454,2008.4347826087,0.656523315269613,NA,2011.08695652174,2010
"193",0.641,2008.47826086957,0.642067300005394,NA,2011.08695652174,2010
"194",0.7549,2008.52173913043,0.603948594207862,NA,2011.08695652174,2010
"195",0.6651,2008.5652173913,0.549686778869548,NA,2011.08695652174,2010
"196",0.5603,2008.60869565217,0.492554710053214,NA,2011.08695652174,2010
"197",0.447,2008.65217391304,0.449905600515359,NA,2011.08695652174,2010
"198",0.6121,2008.69565217391,0.437746127155641,NA,2011.08695652174,2010
"199",0.6274,2008.73913043478,0.46336921090304,NA,2011.08695652174,2010
"200",0.4599,2008.78260869565,0.519943707590308,NA,2011.08695652174,2010
"201",0.6247,2008.82608695652,0.586792160032107,NA,2011.08695652174,2010
"202",0.5886,2008.86956521739,0.636461432440085,NA,2011.08695652174,2010
"203",0.4791,2008.91304347826,0.64598288871556,NA,2011.08695652174,2010
"204",0.379,2008.95652173913,0.607105343483557,NA,2011.08695652174,2010
"205",0.3878,2009,0.530410004495321,NA,2011.08695652174,2010
"206",0.3531,2009.04347826087,0.441154978272323,NA,2011.08695652174,2010
"207",0.3579,2009.08695652174,0.368857996945548,NA,2011.08695652174,2010
"208",0.3492,2009.13043478261,0.335686516278778,NA,2011.08695652174,2010
"209",0.3207,2009.17391304348,0.349009443649762,NA,2011.08695652174,2010
"210",0.3438,2009.21739130435,0.400933285775821,NA,2011.08695652174,2010
"211",0.3445,2009.26086956522,0.473875127931585,NA,2011.08695652174,2010
"212",0.6615,2009.30434782609,0.548418852046002,NA,2011.08695652174,2010
"213",0.7473,2009.34782608696,0.609344675649082,NA,2011.08695652174,2010
"214",0.7633,2009.39130434783,0.647725805529961,NA,2011.08695652174,2010
"215",0.6486,2009.4347826087,0.659833860928429,NA,2011.08695652174,2010
"216",0.6521,2009.47826086957,0.64537784566439,NA,2011.08695652174,2010
"217",0.636,2009.52173913043,0.607259139866527,NA,2011.08695652174,2010
"218",0.6241,2009.5652173913,0.552997324528653,NA,2011.08695652174,2010
"219",0.3631,2009.60869565217,0.495865255711896,NA,2011.08695652174,2010
"220",0.3662,2009.65217391304,0.453216146174437,NA,2011.08695652174,2010
"221",0.3221,2009.69565217391,0.44105667281443,NA,2011.08695652174,2010
"222",0.3449,2009.73913043478,0.466679756561697,NA,2011.08695652174,2010
"223",0.5881,2009.78260869565,0.52325425324927,NA,2011.08695652174,2010
"224",0.7956,2009.82608695652,0.590102705691177,NA,2011.08695652174,2010
"225",0.7176,2009.86956521739,0.639771978098821,NA,2011.08695652174,2010
"226",0.7714,2009.91304347826,0.649293434374467,NA,2011.08695652174,2010
"227",0.6932,2009.95652173913,0.610415889142204,NA,2011.08695652174,2010
"228",0.6723,2010,0.533720550153882,NA,2011.08695652174,2010
"229",NA,2010.04347826087,0.44446552393101,0.5891,2011.08695652174,2010
"230",NA,2010.08695652174,0.372168542604268,0.4637,2011.08695652174,2010
"231",NA,2010.13043478261,0.338997061937695,0.4156,2011.08695652174,2010
"232",NA,2010.17391304348,0.352319989308621,0.3554,2011.08695652174,2010
"233",NA,2010.21739130435,0.404243831434865,0.4495,2011.08695652174,2010
"234",NA,2010.26086956522,0.477185673590634,0.3893,2011.08695652174,2010
"235",NA,2010.30434782609,0.551729397704522,0.5837,2011.08695652174,2010
"236",NA,2010.34782608696,0.61265522130768,0.7004,2011.08695652174,2010
"237",NA,2010.39130434783,0.6510363511889,0.7166,2011.08695652174,2010
"238",NA,2010.4347826087,0.663144406587298,0.6862,2011.08695652174,2010
"239",NA,2010.47826086957,0.648688391323103,0.5753,2011.08695652174,2010
"240",NA,2010.52173913043,0.61056968552561,0.5945,2011.08695652174,2010
"241",NA,2010.5652173913,0.556307870187379,0.5236,2011.08695652174,2010
"242",NA,2010.60869565217,0.49917580137065,0.4032,2011.08695652174,2010
"243",NA,2010.65217391304,0.45652669183314,0.4298,2011.08695652174,2010
"244",NA,2010.69565217391,0.444367218473231,0.2449,2011.08695652174,2010
"245",NA,2010.73913043478,0.469990302220377,0.3607,2011.08695652174,2010
"246",NA,2010.78260869565,0.526564798907859,0.3795,2011.08695652174,2010
"247",NA,2010.82608695652,0.593413251350247,0.391,2011.08695652174,2010
"248",NA,2010.86956521739,0.643082523757691,0.4383,2011.08695652174,2010
"249",NA,2010.91304347826,0.652603980033378,0.377,2011.08695652174,2010
"250",NA,2010.95652173913,0.613726434801284,0.3587,2011.08695652174,2010
"251",NA,2011,0.537031095813211,0.3273,2011.08695652174,2010
"252",NA,2011.04347826087,0.447776069589602,0.3335,2011.08695652174,2010
"253",NA,2011.08695652174,0.375479088263353,0.3387,2011.08695652174,2010
"254",NA,2011.13043478261,0.342307607596459,0.3092,2011.08695652174,2010
"255",NA,2011.17391304348,0.355630534967355,0.2978,2011.08695652174,2010
"256",NA,2011.21739130435,0.407554377093831,0.298,2011.08695652174,2010
"257",NA,2011.26086956522,0.480496219249146,0.2948,2011.08695652174,2010
"258",NA,2011.30434782609,0.5550399433636,0.2782,2011.08695652174,2010
"259",NA,2011.34782608696,0.615965766966717,0.5263,2011.08695652174,2010
"260",NA,2011.39130434783,0.654346896847623,0.4685,2011.08695652174,2010
"261",NA,2011.4347826087,0.666454952246111,0.3744,2011.08695652174,2010
"262",NA,2011.47826086957,0.651998936981951,0.423,2011.08695652174,2010
"263",NA,2011.52173913043,0.613880231184405,0.3058,2011.08695652174,2010
