"","NDVI","Time","model","mon","tbp","xmin"
"65",0.6055,2002.91304347826,0.524155592413109,NA,2010.91304347826,2010
"66",0.519,2002.95652173913,0.489220419199721,NA,2010.91304347826,2010
"67",0.4397,2003,0.421574214102523,NA,2010.91304347826,2010
"68",0.3637,2003.04347826087,0.342672017712218,NA,2010.91304347826,2010
"69",0.306,2003.08695652174,0.278523472021823,NA,2010.91304347826,2010
"70",0.2878,2003.13043478261,0.249644359957064,NA,2010.91304347826,2010
"71",0.2914,2003.17391304348,0.263235008756633,NA,2010.91304347826,2010
"72",0.3331,2003.21739130435,0.311089109810718,NA,2010.91304347826,2010
"73",0.332,2003.26086956522,0.373897255754093,NA,2010.91304347826,2010
"74",0.5765,2003.30434782609,0.42953727341988,NA,2010.91304347826,2010
"75",0.378,2003.34782608696,0.461301060368559,NA,2010.91304347826,2010
"76",0.5571,2003.39130434783,0.462579265921,NA,2010.91304347826,2010
"77",0.471,2003.4347826087,0.436793697421395,NA,2010.91304347826,2010
"78",0.3994,2003.47826086957,0.393887582380601,NA,2010.91304347826,2010
"79",0.291,2003.52173913043,0.346001399210807,NA,2010.91304347826,2010
"80",0.3308,2003.5652173913,0.304494217573811,NA,2010.91304347826,2010
"81",0.3133,2003.60869565217,0.278802319346269,NA,2010.91304347826,2010
"82",0.285,2003.65217391304,0.276055578828089,NA,2010.91304347826,2010
"83",0.2718,2003.69565217391,0.300014197937547,NA,2010.91304347826,2010
"84",0.2622,2003.73913043478,0.348936121269075,NA,2010.91304347826,2010
"85",0.2914,2003.78260869565,0.413594773440314,NA,2010.91304347826,2010
"86",0.4048,2003.82608695652,0.477545305966791,NA,2010.91304347826,2010
"87",0.551,2003.86956521739,0.521043897917353,NA,2010.91304347826,2010
"88",0.6038,2003.91304347826,0.527985150235334,NA,2010.91304347826,2010
"89",0.5104,2003.95652173913,0.493049977021751,NA,2010.91304347826,2010
"90",0.4724,2004,0.42540377192453,NA,2010.91304347826,2010
"91",0.4262,2004.04347826087,0.346501575534663,NA,2010.91304347826,2010
"92",0.3407,2004.08695652174,0.282353029844169,NA,2010.91304347826,2010
"93",0.2862,2004.13043478261,0.253473917779214,NA,2010.91304347826,2010
"94",0.2684,2004.17391304348,0.267064566578812,NA,2010.91304347826,2010
"95",0.2607,2004.21739130435,0.31491866763296,NA,2010.91304347826,2010
"96",0.4746,2004.26086956522,0.377726813576409,NA,2010.91304347826,2010
"97",0.5321,2004.30434782609,0.433366831241875,NA,2010.91304347826,2010
"98",0.5236,2004.34782608696,0.465130618190696,NA,2010.91304347826,2010
"99",0.4194,2004.39130434783,0.46640882374307,NA,2010.91304347826,2010
"100",0.419,2004.4347826087,0.440623255243465,NA,2010.91304347826,2010
"101",0.4257,2004.47826086957,0.397717140202968,NA,2010.91304347826,2010
"102",0.476,2004.52173913043,0.34983095703318,NA,2010.91304347826,2010
"103",0.3805,2004.5652173913,0.308323775396048,NA,2010.91304347826,2010
"104",0.3717,2004.60869565217,0.282631877168382,NA,2010.91304347826,2010
"105",0.3526,2004.65217391304,0.279885136650224,NA,2010.91304347826,2010
"106",0.2992,2004.69565217391,0.303843755759619,NA,2010.91304347826,2010
"107",0.2708,2004.73913043478,0.352765679090956,NA,2010.91304347826,2010
"108",0.2943,2004.78260869565,0.41742433126262,NA,2010.91304347826,2010
"109",0.5956,2004.82608695652,0.481374863789034,NA,2010.91304347826,2010
"110",0.66,2004.86956521739,0.52487345573962,NA,2010.91304347826,2010
"111",0.6236,2004.91304347826,0.531814708057418,NA,2010.91304347826,2010
"112",0.5507,2004.95652173913,0.496879534844124,NA,2010.91304347826,2010
"113",0.5049,2005,0.429233329746538,NA,2010.91304347826,2010
"114",0.4142,2005.04347826087,0.350331133356679,NA,2010.91304347826,2010
"115",0.3433,2005.08695652174,0.286182587666175,NA,2010.91304347826,2010
"116",0.311,2005.13043478261,0.257303475601366,NA,2010.91304347826,2010
"117",0.301,2005.17391304348,0.270894124400845,NA,2010.91304347826,2010
"118",0.2905,2005.21739130435,0.3187482254553,NA,2010.91304347826,2010
"119",0.3081,2005.26086956522,0.381556371398693,NA,2010.91304347826,2010
"120",0.3029,2005.30434782609,0.437196389064108,NA,2010.91304347826,2010
"121",0.4098,2005.34782608696,0.468960176012748,NA,2010.91304347826,2010
"122",0.3728,2005.39130434783,0.470238381565231,NA,2010.91304347826,2010
"123",0.2884,2005.4347826087,0.444452813065516,NA,2010.91304347826,2010
"124",0.2725,2005.47826086957,0.401546698025034,NA,2010.91304347826,2010
"125",0.3368,2005.52173913043,0.353660514855163,NA,2010.91304347826,2010
"126",0.2794,2005.5652173913,0.312153333218366,NA,2010.91304347826,2010
"127",0.302,2005.60869565217,0.286461434990597,NA,2010.91304347826,2010
"128",0.2812,2005.65217391304,0.283714694472436,NA,2010.91304347826,2010
"129",0.2389,2005.69565217391,0.307673313581803,NA,2010.91304347826,2010
"130",0.2272,2005.73913043478,0.356595236912838,NA,2010.91304347826,2010
"131",0.2685,2005.78260869565,0.421253889084486,NA,2010.91304347826,2010
"132",0.4674,2005.82608695652,0.485204421610964,NA,2010.91304347826,2010
"133",0.4396,2005.86956521739,0.528703013561782,NA,2010.91304347826,2010
"134",0.3457,2005.91304347826,0.535644265879561,NA,2010.91304347826,2010
"135",0.3221,2005.95652173913,0.500709092666154,NA,2010.91304347826,2010
"136",0.2792,2006,0.433062887568992,NA,2010.91304347826,2010
"137",0.2508,2006.04347826087,0.354160691178593,NA,2010.91304347826,2010
"138",0.254,2006.08695652174,0.290012145488229,NA,2010.91304347826,2010
"139",0.25,2006.13043478261,0.261133033423516,NA,2010.91304347826,2010
"140",0.2538,2006.17391304348,0.274723682223123,NA,2010.91304347826,2010
"141",0.255,2006.21739130435,0.322577783277126,NA,2010.91304347826,2010
"142",0.3916,2006.26086956522,0.385385929220585,NA,2010.91304347826,2010
"143",0.4793,2006.30434782609,0.441025946886341,NA,2010.91304347826,2010
"144",0.4915,2006.34782608696,0.472789733834989,NA,2010.91304347826,2010
"145",0.5117,2006.39130434783,0.474067939387415,NA,2010.91304347826,2010
"146",0.459,2006.4347826087,0.448282370887814,NA,2010.91304347826,2010
"147",0.3197,2006.47826086957,0.405376255847336,NA,2010.91304347826,2010
"148",0.3348,2006.52173913043,0.357490072677252,NA,2010.91304347826,2010
"149",0.262,2006.5652173913,0.31598289104047,NA,2010.91304347826,2010
"150",0.3282,2006.60869565217,0.290290992812707,NA,2010.91304347826,2010
"151",0.2875,2006.65217391304,0.287544252294522,NA,2010.91304347826,2010
"152",0.4437,2006.69565217391,0.311502871404096,NA,2010.91304347826,2010
"153",0.3856,2006.73913043478,0.360424794735164,NA,2010.91304347826,2010
"154",0.6125,2006.78260869565,0.425083446906793,NA,2010.91304347826,2010
"155",0.6132,2006.82608695652,0.489033979433207,NA,2010.91304347826,2010
"156",0.6624,2006.86956521739,0.532532571383842,NA,2010.91304347826,2010
"157",0.6496,2006.91304347826,0.539473823701727,NA,2010.91304347826,2010
"158",0.5916,2006.95652173913,0.504538650488159,NA,2010.91304347826,2010
"159",0.5579,2007,0.436892445390907,NA,2010.91304347826,2010
"160",0.4507,2007.04347826087,0.35799024900114,NA,2010.91304347826,2010
"161",0.3826,2007.08695652174,0.293841703310574,NA,2010.91304347826,2010
"162",0.3215,2007.13043478261,0.264962591245707,NA,2010.91304347826,2010
"163",0.2905,2007.17391304348,0.278553240045302,NA,2010.91304347826,2010
"164",0.2889,2007.21739130435,0.326407341099466,NA,2010.91304347826,2010
"165",0.2921,2007.26086956522,0.389215487042901,NA,2010.91304347826,2010
"166",0.509,2007.30434782609,0.444855504708335,NA,2010.91304347826,2010
"167",0.5825,2007.34782608696,0.476619291657126,NA,2010.91304347826,2010
"168",0.3726,2007.39130434783,0.477897497209486,NA,2010.91304347826,2010
"169",0.4269,2007.4347826087,0.452111928709884,NA,2010.91304347826,2010
"170",0.4252,2007.47826086957,0.409205813669402,NA,2010.91304347826,2010
"171",0.3592,2007.52173913043,0.361319630499625,NA,2010.91304347826,2010
"172",0.3558,2007.5652173913,0.319812448862493,NA,2010.91304347826,2010
"173",0.3698,2007.60869565217,0.294120550634816,NA,2010.91304347826,2010
"174",0.3119,2007.65217391304,0.291373810116733,NA,2010.91304347826,2010
"175",0.325,2007.69565217391,0.31533242922606,NA,2010.91304347826,2010
"176",0.2887,2007.73913043478,0.364254352557046,NA,2010.91304347826,2010
"177",0.4098,2007.78260869565,0.428913004728658,NA,2010.91304347826,2010
"178",0.5343,2007.82608695652,0.492863537255536,NA,2010.91304347826,2010
"179",0.6088,2007.86956521739,0.536362129206003,NA,2010.91304347826,2010
"180",0.5331,2007.91304347826,0.543303381523952,NA,2010.91304347826,2010
"181",0.4893,2007.95652173913,0.508368208310531,NA,2010.91304347826,2010
"182",0.4097,2008,0.440722003212914,NA,2010.91304347826,2010
"183",0.4594,2008.04347826087,0.361819806823054,NA,2010.91304347826,2010
"184",0.4127,2008.08695652174,0.29767126113292,NA,2010.91304347826,2010
"185",0.3767,2008.13043478261,0.268792149067817,NA,2010.91304347826,2010
"186",0.3152,2008.17391304348,0.282382797867336,NA,2010.91304347826,2010
"187",0.2987,2008.21739130435,0.330236898921805,NA,2010.91304347826,2010
"188",0.3095,2008.26086956522,0.393045044865184,NA,2010.91304347826,2010
"189",0.5848,2008.30434782609,0.448685062530568,NA,2010.91304347826,2010
"190",0.67,2008.34782608696,0.480448849479178,NA,2010.91304347826,2010
"191",0.5881,2008.39130434783,0.48172705503176,NA,2010.91304347826,2010
"192",0.4189,2008.4347826087,0.455941486532183,NA,2010.91304347826,2010
"193",0.4297,2008.47826086957,0.413035371491403,NA,2010.91304347826,2010
"194",0.3395,2008.52173913043,0.365149188321608,NA,2010.91304347826,2010
"195",0.2409,2008.5652173913,0.323642006684811,NA,2010.91304347826,2010
"196",0.3194,2008.60869565217,0.297950108457031,NA,2010.91304347826,2010
"197",0.2847,2008.65217391304,0.295203367938869,NA,2010.91304347826,2010
"198",0.3162,2008.69565217391,0.319161987048352,NA,2010.91304347826,2010
"199",0.325,2008.73913043478,0.368083910379372,NA,2010.91304347826,2010
"200",0.5737,2008.78260869565,0.432742562550975,NA,2010.91304347826,2010
"201",0.5383,2008.82608695652,0.49669309507738,NA,2010.91304347826,2010
"202",0.4925,2008.86956521739,0.54019168702827,NA,2010.91304347826,2010
"203",0.4025,2008.91304347826,0.547132939346095,NA,2010.91304347826,2010
"204",0.3186,2008.95652173913,0.512197766132561,NA,2010.91304347826,2010
"205",0.2948,2009,0.444551561035369,NA,2010.91304347826,2010
"206",0.2694,2009.04347826087,0.365649364645499,NA,2010.91304347826,2010
"207",0.2611,2009.08695652174,0.301500818954973,NA,2010.91304347826,2010
"208",0.2607,2009.13043478261,0.272621706889967,NA,2010.91304347826,2010
"209",0.2456,2009.17391304348,0.286212355689614,NA,2010.91304347826,2010
"210",0.2623,2009.21739130435,0.334066456743632,NA,2010.91304347826,2010
"211",0.2609,2009.26086956522,0.396874602687076,NA,2010.91304347826,2010
"212",0.4877,2009.30434782609,0.452514620352853,NA,2010.91304347826,2010
"213",0.4934,2009.34782608696,0.484278407301419,NA,2010.91304347826,2010
"214",0.5381,2009.39130434783,0.48555661285383,NA,2010.91304347826,2010
"215",0.4035,2009.4347826087,0.459771044354253,NA,2010.91304347826,2010
"216",0.3731,2009.47826086957,0.41686492931377,NA,2010.91304347826,2010
"217",0.3241,2009.52173913043,0.368978746143591,NA,2010.91304347826,2010
"218",0.4073,2009.5652173913,0.327471564506834,NA,2010.91304347826,2010
"219",0.3726,2009.60869565217,0.301779666279145,NA,2010.91304347826,2010
"220",0.3378,2009.65217391304,0.299032925761031,NA,2010.91304347826,2010
"221",0.2911,2009.69565217391,0.322991544870317,NA,2010.91304347826,2010
"222",0.3042,2009.73913043478,0.371913468201628,NA,2010.91304347826,2010
"223",0.2719,2009.78260869565,0.436572120373281,NA,2010.91304347826,2010
"224",0.5989,2009.82608695652,0.500522652899708,NA,2010.91304347826,2010
"225",0.5789,2009.86956521739,0.544021244850331,NA,2010.91304347826,2010
"226",0.5305,2009.91304347826,0.550962497168179,NA,2010.91304347826,2010
"227",0.4475,2009.95652173913,0.516027323954567,NA,2010.91304347826,2010
"228",0.3868,2010,0.448381118857283,NA,2010.91304347826,2010
"229",NA,2010.04347826087,0.369478922467516,0.3199,2010.91304347826,2010
"230",NA,2010.08695652174,0.305330376777318,0.284,2010.91304347826,2010
"231",NA,2010.13043478261,0.276451264712158,0.2768,2010.91304347826,2010
"232",NA,2010.17391304348,0.290041913511793,0.2618,2010.91304347826,2010
"233",NA,2010.21739130435,0.337896014565971,0.2949,2010.91304347826,2010
"234",NA,2010.26086956522,0.400704160508968,0.4791,2010.91304347826,2010
"235",NA,2010.30434782609,0.456344178174796,0.5894,2010.91304347826,2010
"236",NA,2010.34782608696,0.488107965123471,0.5232,2010.91304347826,2010
"237",NA,2010.39130434783,0.489386170675991,0.5723,2010.91304347826,2010
"238",NA,2010.4347826087,0.463600602176304,0.367,2010.91304347826,2010
"239",NA,2010.47826086957,0.420694487135771,0.2448,2010.91304347826,2010
"240",NA,2010.52173913043,0.372808303965964,0.3174,2010.91304347826,2010
"241",NA,2010.5652173913,0.331301122328938,0.2952,2010.91304347826,2010
"242",NA,2010.60869565217,0.305609224101254,0.2845,2010.91304347826,2010
"243",NA,2010.65217391304,0.302862483583167,0.2407,2010.91304347826,2010
"244",NA,2010.69565217391,0.326821102692501,0.2438,2010.91304347826,2010
"245",NA,2010.73913043478,0.37574302602358,0.2553,2010.91304347826,2010
"246",NA,2010.78260869565,0.440401678195147,0.2713,2010.91304347826,2010
"247",NA,2010.82608695652,0.504352210722037,0.3091,2010.91304347826,2010
"248",NA,2010.86956521739,0.547850802672492,0.2866,2010.91304347826,2010
"249",NA,2010.91304347826,0.554792054990404,0.2645,2010.91304347826,2010
"250",NA,2010.95652173913,0.519856881776939,0.2559,2010.91304347826,2010
"251",NA,2011,0.452210676679832,0.2482,2010.91304347826,2010
"252",NA,2011.04347826087,0.37330848028943,0.2441,2010.91304347826,2010
"253",NA,2011.08695652174,0.309159934599325,0.2414,2010.91304347826,2010
"254",NA,2011.13043478261,0.280280822534269,0.2439,2010.91304347826,2010
"255",NA,2011.17391304348,0.293871471333826,0.2441,2010.91304347826,2010
"256",NA,2011.21739130435,0.341725572388214,0.2503,2010.91304347826,2010
"257",NA,2011.26086956522,0.404533718331252,0.2477,2010.91304347826,2010
"258",NA,2011.30434782609,0.460173735997081,0.2585,2010.91304347826,2010
"259",NA,2011.34782608696,0.491937522945712,0.261,2010.91304347826,2010
"260",NA,2011.39130434783,0.493215728498175,0.2802,2010.91304347826,2010
"261",NA,2011.4347826087,0.467430159998621,0.2642,2010.91304347826,2010
"262",NA,2011.47826086957,0.424524044957837,0.2329,2010.91304347826,2010
"263",NA,2011.52173913043,0.376637861788053,0.2289,2010.91304347826,2010
