"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.684329429981678
-0.5,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.684329429981678
-0.5,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.684329429981678
-0.5,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.684329429981678
-0.5,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.684329429981678
-0.5,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.684329429981678
-0.4,0,0.1,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.4,0,0.1,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.4,0,0.1,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.4,0,0.1,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.4,0,0.1,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.4,0,0.1,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.999994440486724
-0.3,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.999994440486728
-0.3,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.999994440486728
-0.3,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.999994440486728
-0.3,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.999994440486728
-0.3,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.999994440486728
-0.3,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.999994440486728
-0.2,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.999994440486754
-0.2,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.999994440486754
-0.2,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.999994440486754
-0.2,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.999994440486754
-0.2,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.999994440486754
-0.2,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.999994440486754
-0.1,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00943289596742
-0.1,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,1.00943289596742
-0.1,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,1.00943289596742
-0.1,0,0.1,0.1,12,146,146,4,147,150,2006.47826086957,2006.60869565217,1.00943289596742
-0.1,0,0.1,0.1,12,146,146,5,147,150,2006.47826086957,2006.60869565217,1.00943289596742
-0.1,0,0.1,0.1,12,146,146,6,147,150,2006.47826086957,2006.60869565217,1.00943289596742
0,0,0.1,0.1,12,146,18,1,147,NA,2006.47826086957,NA,1.03115911634536
0,0,0.1,0.1,12,146,18,2,147,20,2006.47826086957,2006.52173913043,1.03115911634536
0,0,0.1,0.1,12,146,18,3,147,20,2006.47826086957,2006.52173913043,1.03115911634536
0,0,0.1,0.1,12,146,18,4,147,20,2006.47826086957,2006.52173913043,1.03115911634536
0,0,0.1,0.1,12,146,18,5,147,20,2006.47826086957,2006.52173913043,1.03115911634536
0,0,0.1,0.1,12,146,18,6,147,20,2006.47826086957,2006.52173913043,1.03115911634536
-0.5,0.5,0.1135,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.5,0.5,0.1135,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.5,0.5,0.1135,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.5,0.5,0.1135,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.5,0.5,0.1135,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.5,0.5,0.1135,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.879429981662928
-0.4,0.5,0.1136,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.4,0.5,0.1136,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.4,0.5,0.1136,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.4,0.5,0.1136,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.4,0.5,0.1136,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.4,0.5,0.1136,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.960826270108767
-0.3,0.5,0.1117,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.962056207514056
-0.3,0.5,0.1117,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.962056207514056
-0.3,0.5,0.1117,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.962056207514056
-0.3,0.5,0.1117,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.962056207514056
-0.3,0.5,0.1117,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.962056207514056
-0.3,0.5,0.1117,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.962056207514056
-0.2,0.5,0.1146,0.1,12,146,19,1,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.2,0.5,0.1146,0.1,12,146,19,2,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.2,0.5,0.1146,0.1,12,146,19,3,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.2,0.5,0.1146,0.1,12,146,19,4,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.2,0.5,0.1146,0.1,12,146,19,5,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.2,0.5,0.1146,0.1,12,146,19,6,147,20,2006.47826086957,2006.47826086957,0.878288490320439
-0.1,0.5,0.1156,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.932240918089889
-0.1,0.5,0.1156,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.932240918089889
-0.1,0.5,0.1156,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.932240918089889
-0.1,0.5,0.1156,0.1,12,146,146,4,147,150,2006.47826086957,2006.60869565217,0.932240918089889
-0.1,0.5,0.1156,0.1,12,146,146,5,147,150,2006.47826086957,2006.60869565217,0.932240918089889
-0.1,0.5,0.1156,0.1,12,146,146,6,147,150,2006.47826086957,2006.60869565217,0.932240918089889
0,0.5,0.112,0.1,12,146,19,1,147,NA,2006.47826086957,NA,0.921053107644171
0,0.5,0.112,0.1,12,146,19,2,147,21,2006.47826086957,2006.52173913043,0.921053107644171
0,0.5,0.112,0.1,12,146,19,3,147,21,2006.47826086957,2006.52173913043,0.921053107644171
0,0.5,0.112,0.1,12,146,19,4,147,21,2006.47826086957,2006.52173913043,0.921053107644171
0,0.5,0.112,0.1,12,146,19,5,147,21,2006.47826086957,2006.52173913043,0.921053107644171
0,0.5,0.112,0.1,12,146,19,6,147,21,2006.47826086957,2006.52173913043,0.921053107644171
-0.5,1,0.1255,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.5,1,0.1255,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.5,1,0.1255,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.5,1,0.1255,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.5,1,0.1255,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.5,1,0.1255,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.929951277377307
-0.4,1,0.1306,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.763277724284815
-0.4,1,0.1306,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.763277724284815
-0.4,1,0.1306,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.763277724284815
