"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.5,0,0.1,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.5,0,0.1,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.5,0,0.1,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.5,0,0.1,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.5,0,0.1,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.98401889294309
-0.4,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.99110367678159
-0.4,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.99110367678159
-0.4,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.99110367678159
-0.4,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.99110367678159
-0.4,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.99110367678159
-0.4,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.99110367678159
-0.3,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.963728545833475
-0.3,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.963728545833475
-0.3,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.963728545833475
-0.3,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.963728545833475
-0.3,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.963728545833475
-0.3,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.963728545833475
-0.2,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.741178729783372
-0.2,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.741178729783372
-0.2,0,0.1,0.1,12,146,146,3,147,149,2006.47826086957,2006.56521739130,0.741178729783372
-0.2,0,0.1,0.1,12,146,146,4,147,149,2006.47826086957,2006.56521739130,0.741178729783372
-0.2,0,0.1,0.1,12,146,146,5,147,149,2006.47826086957,2006.56521739130,0.741178729783372
-0.2,0,0.1,0.1,12,146,146,6,147,149,2006.47826086957,2006.56521739130,0.741178729783372
-0.1,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00044950373091
-0.1,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,1.00044950373091
-0.1,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,1.00044950373091
-0.1,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,1.00044950373091
-0.1,0,0.1,0.1,12,146,146,5,147,151,2006.47826086957,2006.65217391304,1.00044950373091
-0.1,0,0.1,0.1,12,146,146,6,147,151,2006.47826086957,2006.65217391304,1.00044950373091
0,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.754510888173295
0,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.754510888173295
0,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.754510888173295
0,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.754510888173295
0,0,0.1,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.754510888173295
0,0,0.1,0.1,12,146,146,6,147,NA,2006.47826086957,NA,0.754510888173295
-0.5,0.5,0.1155,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.5,0.5,0.1155,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.5,0.5,0.1155,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.5,0.5,0.1155,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.5,0.5,0.1155,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.5,0.5,0.1155,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.864820644124871
-0.4,0.5,0.1126,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.4,0.5,0.1126,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.4,0.5,0.1126,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.4,0.5,0.1126,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.4,0.5,0.1126,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.4,0.5,0.1126,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.946784633763685
-0.3,0.5,0.1098,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00025637273519
-0.3,0.5,0.1098,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,1.00025637273519
-0.3,0.5,0.1098,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,1.00025637273519
-0.3,0.5,0.1098,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,1.00025637273519
-0.3,0.5,0.1098,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,1.00025637273519
-0.3,0.5,0.1098,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,1.00025637273519
-0.2,0.5,0.1091,0.1,12,146,19,1,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.2,0.5,0.1091,0.1,12,146,19,2,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.2,0.5,0.1091,0.1,12,146,19,3,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.2,0.5,0.1091,0.1,12,146,19,4,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.2,0.5,0.1091,0.1,12,146,19,5,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.2,0.5,0.1091,0.1,12,146,19,6,147,20,2006.47826086957,2006.47826086957,0.970453603332839
-0.1,0.5,0.1134,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.899451376617144
-0.1,0.5,0.1134,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.899451376617144
-0.1,0.5,0.1134,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.899451376617144
-0.1,0.5,0.1134,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.899451376617144
-0.1,0.5,0.1134,0.1,12,146,146,5,147,151,2006.47826086957,2006.65217391304,0.899451376617144
-0.1,0.5,0.1134,0.1,12,146,146,6,147,151,2006.47826086957,2006.65217391304,0.899451376617144
0,0.5,0.1098,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.916956537651615
0,0.5,0.1098,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.916956537651615
0,0.5,0.1098,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.916956537651615
0,0.5,0.1098,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.916956537651615
0,0.5,0.1098,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.916956537651615
0,0.5,0.1098,0.1,12,146,146,6,147,NA,2006.47826086957,NA,0.916956537651615
-0.5,1,0.1257,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.5,1,0.1257,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.5,1,0.1257,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.5,1,0.1257,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.5,1,0.1257,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.5,1,0.1257,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.979301621008938
-0.4,1,0.1415,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.809475866364617
