"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.999994440486725
-0.5,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.999994440486725
-0.5,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.999994440486725
-0.5,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.999994440486725
-0.5,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.999994440486725
-0.5,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.999994440486725
-0.4,0,0.1,0.1,12,146,24,1,147,NA,2006.47826086957,NA,0.999994440486751
-0.4,0,0.1,0.1,12,146,24,2,147,26,2006.47826086957,2006.52173913043,0.999994440486751
-0.4,0,0.1,0.1,12,146,24,3,147,26,2006.47826086957,2006.52173913043,0.999994440486751
-0.4,0,0.1,0.1,12,146,24,4,147,26,2006.47826086957,2006.52173913043,0.999994440486751
-0.4,0,0.1,0.1,12,146,24,5,147,26,2006.47826086957,2006.52173913043,0.999994440486751
-0.4,0,0.1,0.1,12,146,24,6,147,26,2006.47826086957,2006.52173913043,0.999994440486751
-0.3,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.02021724057069
-0.3,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,1.02021724057069
-0.3,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,1.02021724057069
-0.3,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,1.02021724057069
-0.3,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,1.02021724057069
-0.3,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,1.02021724057069
-0.2,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00758297102939
-0.2,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,1.00758297102939
-0.2,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,1.00758297102939
-0.2,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,1.00758297102939
-0.2,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,1.00758297102939
-0.2,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,1.00758297102939
-0.1,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.998005342544512
-0.1,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.998005342544512
-0.1,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.998005342544512
-0.1,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.998005342544512
-0.1,0,0.1,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.998005342544512
-0.1,0,0.1,0.1,12,146,146,6,147,152,2006.47826086957,2006.69565217391,0.998005342544512
0,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00040074469841
0,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,1.00040074469841
0,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,1.00040074469841
0,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,1.00040074469841
0,0,0.1,0.1,12,146,146,5,147,NA,2006.47826086957,NA,1.00040074469841
0,0,0.1,0.1,12,146,146,6,147,NA,2006.47826086957,NA,1.00040074469841
-0.5,0.5,0.1148,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.5,0.5,0.1148,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.5,0.5,0.1148,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.5,0.5,0.1148,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.5,0.5,0.1148,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.5,0.5,0.1148,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.908877760763379
-0.4,0.5,0.1133,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.910760114903834
-0.4,0.5,0.1133,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.910760114903834
-0.4,0.5,0.1133,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.910760114903834
-0.4,0.5,0.1133,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.910760114903834
-0.4,0.5,0.1133,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.910760114903834
-0.4,0.5,0.1133,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.910760114903834
-0.3,0.5,0.1133,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.936581138837518
-0.3,0.5,0.1133,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.936581138837518
-0.3,0.5,0.1133,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.936581138837518
