"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.5,0,0.1,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.5,0,0.1,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.5,0,0.1,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.5,0,0.1,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.5,0,0.1,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,1.04890265465527
-0.4,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.999994440486757
-0.4,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.999994440486757
-0.4,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.999994440486757
-0.4,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.999994440486757
-0.4,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.999994440486757
-0.4,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.999994440486757
-0.3,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.999994440486798
-0.3,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.999994440486798
-0.3,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.999994440486798
-0.3,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.999994440486798
-0.3,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.999994440486798
-0.3,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.999994440486798
-0.2,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.01919044994059
-0.2,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,1.01919044994059
-0.2,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,1.01919044994059
-0.2,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,1.01919044994059
-0.2,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,1.01919044994059
-0.2,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,1.01919044994059
-0.1,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.682001056204065
-0.1,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.682001056204065
-0.1,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.682001056204065
-0.1,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.682001056204065
-0.1,0,0.1,0.1,12,146,146,5,147,151,2006.47826086957,2006.65217391304,0.682001056204065
-0.1,0,0.1,0.1,12,146,146,6,147,151,2006.47826086957,2006.65217391304,0.682001056204065
0,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.696339872266298
0,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.696339872266298
0,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.696339872266298
0,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.696339872266298
0,0,0.1,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.696339872266298
0,0,0.1,0.1,12,146,146,6,147,NA,2006.47826086957,NA,0.696339872266298
-0.5,0.5,0.1132,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.5,0.5,0.1132,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.5,0.5,0.1132,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.5,0.5,0.1132,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.5,0.5,0.1132,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.5,0.5,0.1132,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.93694758198467
-0.4,0.5,0.112,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.870992078039193
-0.4,0.5,0.112,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.870992078039193
-0.4,0.5,0.112,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.870992078039193
-0.4,0.5,0.112,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.870992078039193
-0.4,0.5,0.112,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.870992078039193
-0.4,0.5,0.112,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.870992078039193
-0.3,0.5,0.1107,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.974922893120277
-0.3,0.5,0.1107,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.974922893120277
-0.3,0.5,0.1107,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.974922893120277
-0.3,0.5,0.1107,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.974922893120277
-0.3,0.5,0.1107,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.974922893120277
-0.3,0.5,0.1107,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.974922893120277
-0.2,0.5,0.1144,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.850818741570663
-0.2,0.5,0.1144,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.850818741570663
-0.2,0.5,0.1144,0.1,12,146,146,3,147,149,2006.47826086957,2006.56521739130,0.850818741570663
-0.2,0.5,0.1144,0.1,12,146,146,4,147,149,2006.47826086957,2006.56521739130,0.850818741570663
-0.2,0.5,0.1144,0.1,12,146,146,5,147,149,2006.47826086957,2006.56521739130,0.850818741570663
-0.2,0.5,0.1144,0.1,12,146,146,6,147,149,2006.47826086957,2006.56521739130,0.850818741570663
-0.1,0.5,0.1142,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.961020428457762
-0.1,0.5,0.1142,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.961020428457762
-0.1,0.5,0.1142,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.961020428457762
-0.1,0.5,0.1142,0.1,12,146,146,4,147,150,2006.47826086957,2006.60869565217,0.961020428457762
-0.1,0.5,0.1142,0.1,12,146,146,5,147,150,2006.47826086957,2006.60869565217,0.961020428457762
-0.1,0.5,0.1142,0.1,12,146,146,6,147,150,2006.47826086957,2006.60869565217,0.961020428457762
0,0.5,0.114,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.961079550193482
0,0.5,0.114,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.961079550193482
0,0.5,0.114,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.961079550193482
0,0.5,0.114,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.961079550193482
0,0.5,0.114,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.961079550193482
0,0.5,0.114,0.1,12,146,146,6,147,NA,2006.47826086957,NA,0.961079550193482
-0.5,1,0.1233,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.5,1,0.1233,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.5,1,0.1233,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.5,1,0.1233,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.5,1,0.1233,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.5,1,0.1233,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.849432167661106
-0.4,1,0.119,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.855208646917731
-0.4,1,0.119,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.855208646917731
-0.4,1,0.119,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.855208646917731
-0.4,1,0.119,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.855208646917731
-0.4,1,0.119,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.855208646917731
-0.4,1,0.119,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.855208646917731
-0.3,1,0.1245,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.86791978415486
-0.3,1,0.1245,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.86791978415486
-0.3,1,0.1245,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.86791978415486
-0.3,1,0.1245,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.86791978415486
-0.3,1,0.1245,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.86791978415486
-0.3,1,0.1245,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.86791978415486
-0.2,1,0.1272,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.884746622444609
-0.2,1,0.1272,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.884746622444609
-0.2,1,0.1272,0.1,12,146,146,3,147,149,2006.47826086957,2006.56521739130,0.884746622444609
-0.2,1,0.1272,0.1,12,146,146,4,147,149,2006.47826086957,2006.56521739130,0.884746622444609
-0.2,1,0.1272,0.1,12,146,146,5,147,149,2006.47826086957,2006.56521739130,0.884746622444609
-0.2,1,0.1272,0.1,12,146,146,6,147,149,2006.47826086957,2006.56521739130,0.884746622444609
-0.1,1,0.1263,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.881224206477327
-0.1,1,0.1263,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.881224206477327
-0.1,1,0.1263,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.881224206477327
-0.1,1,0.1263,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.881224206477327
-0.1,1,0.1263,0.1,12,146,146,5,147,151,2006.47826086957,2006.65217391304,0.881224206477327
-0.1,1,0.1263,0.1,12,146,146,6,147,151,2006.47826086957,2006.65217391304,0.881224206477327
0,1,0.1247,0.1,12,146,101,1,147,NA,2006.47826086957,NA,0.864264503692175
0,1,0.1247,0.1,12,146,101,2,147,NA,2006.47826086957,NA,0.864264503692175
0,1,0.1247,0.1,12,146,101,3,147,NA,2006.47826086957,NA,0.864264503692175
0,1,0.1247,0.1,12,146,101,4,147,NA,2006.47826086957,NA,0.864264503692175
0,1,0.1247,0.1,12,146,101,5,147,NA,2006.47826086957,NA,0.864264503692175
0,1,0.1247,0.1,12,146,101,6,147,NA,2006.47826086957,NA,0.864264503692175
-0.5,1.5,0.1521,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.808552093497783
-0.5,1.5,0.1521,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.808552093497783
-0.5,1.5,0.1521,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.808552093497783
-0.5,1.5,0.1521,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.808552093497783
-0.5,1.5,0.1521,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.808552093497783
-0.5,1.5,0.1521,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.808552093497783
-0.4,1.5,0.1352,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.790593300197163
-0.4,1.5,0.1352,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.790593300197163
-0.4,1.5,0.1352,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.790593300197163
-0.4,1.5,0.1352,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.790593300197163
-0.4,1.5,0.1352,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.790593300197163
-0.4,1.5,0.1352,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.790593300197163
-0.3,1.5,0.1434,0.1,12,146,36,1,147,NA,2006.47826086957,NA,0.744785215771733
-0.3,1.5,0.1434,0.1,12,146,36,2,147,38,2006.47826086957,2006.52173913043,0.744785215771733
-0.3,1.5,0.1434,0.1,12,146,36,3,147,38,2006.47826086957,2006.52173913043,0.744785215771733
-0.3,1.5,0.1434,0.1,12,146,36,4,147,38,2006.47826086957,2006.52173913043,0.744785215771733
-0.3,1.5,0.1434,0.1,12,146,36,5,147,38,2006.47826086957,2006.52173913043,0.744785215771733
-0.3,1.5,0.1434,0.1,12,146,36,6,147,38,2006.47826086957,2006.52173913043,0.744785215771733
-0.2,1.5,0.1365,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.785649819957826
-0.2,1.5,0.1365,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.785649819957826
-0.2,1.5,0.1365,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.785649819957826
-0.2,1.5,0.1365,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.785649819957826
-0.2,1.5,0.1365,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.785649819957826
-0.2,1.5,0.1365,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.785649819957826
-0.1,1.5,0.135,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.95641604613844
-0.1,1.5,0.135,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.95641604613844
-0.1,1.5,0.135,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.95641604613844
-0.1,1.5,0.135,0.1,12,146,146,4,147,150,2006.47826086957,2006.60869565217,0.95641604613844
-0.1,1.5,0.135,0.1,12,146,146,5,147,150,2006.47826086957,2006.60869565217,0.95641604613844
-0.1,1.5,0.135,0.1,12,146,146,6,147,150,2006.47826086957,2006.60869565217,0.95641604613844
0,1.5,0.1336,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.871922636392243
0,1.5,0.1336,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.871922636392243
0,1.5,0.1336,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.871922636392243
0,1.5,0.1336,0.1,12,146,146,4,147,NA,2006.47826086957,NA,0.871922636392243
0,1.5,0.1336,0.1,12,146,146,5,147,NA,2006.47826086957,NA,0.871922636392243
0,1.5,0.1336,0.1,12,146,146,6,147,NA,2006.47826086957,NA,0.871922636392243
-0.5,2,0.1469,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.67381053884517
-0.5,2,0.1469,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.67381053884517
