"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.3,12,146,146,1,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.5,0,0.1,0.3,12,146,146,2,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.5,0,0.1,0.3,12,146,146,3,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.5,0,0.1,0.3,12,146,146,4,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.5,0,0.1,0.3,12,146,146,5,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.5,0,0.1,0.3,12,146,146,6,147,147,2006.47826086957,2006.47826086957,2.36252643767377
-0.4,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.99998332146018
-0.4,0,0.1,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.99998332146018
-0.4,0,0.1,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.99998332146018
-0.4,0,0.1,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.99998332146018
-0.4,0,0.1,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.99998332146018
-0.4,0,0.1,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.99998332146018
-0.3,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.29407382303299
-0.3,0,0.1,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.29407382303299
-0.3,0,0.1,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.29407382303299
-0.3,0,0.1,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.29407382303299
-0.3,0,0.1,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.29407382303299
-0.3,0,0.1,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.29407382303299
-0.2,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.31857123467331
-0.2,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.31857123467331
-0.2,0,0.1,0.3,12,146,146,3,147,149,2006.47826086957,2006.56521739130,2.31857123467331
-0.2,0,0.1,0.3,12,146,146,4,147,149,2006.47826086957,2006.56521739130,2.31857123467331
-0.2,0,0.1,0.3,12,146,146,5,147,149,2006.47826086957,2006.56521739130,2.31857123467331
-0.2,0,0.1,0.3,12,146,146,6,147,149,2006.47826086957,2006.56521739130,2.31857123467331
-0.1,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,1.99862902266835
-0.1,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,1.99862902266835
-0.1,0,0.1,0.3,12,146,146,3,147,NA,2006.47826086957,NA,1.99862902266835
-0.1,0,0.1,0.3,12,146,146,4,147,NA,2006.47826086957,NA,1.99862902266835
-0.1,0,0.1,0.3,12,146,146,5,147,151,2006.47826086957,2006.65217391304,1.99862902266835
-0.1,0,0.1,0.3,12,146,146,6,147,151,2006.47826086957,2006.65217391304,1.99862902266835
0,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.30281103200206
0,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.30281103200206
0,0,0.1,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.30281103200206
0,0,0.1,0.3,12,146,146,4,147,NA,2006.47826086957,NA,2.30281103200206
0,0,0.1,0.3,12,146,146,5,147,NA,2006.47826086957,NA,2.30281103200206
0,0,0.1,0.3,12,146,146,6,147,NA,2006.47826086957,NA,2.30281103200206
-0.5,0.5,0.114,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.61821002674913
-0.5,0.5,0.114,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.61821002674913
-0.5,0.5,0.114,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.61821002674913
-0.5,0.5,0.114,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.61821002674913
-0.5,0.5,0.114,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.61821002674913
-0.5,0.5,0.114,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.61821002674913
-0.4,0.5,0.1104,0.3,12,146,146,1,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.4,0.5,0.1104,0.3,12,146,146,2,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.4,0.5,0.1104,0.3,12,146,146,3,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.4,0.5,0.1104,0.3,12,146,146,4,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.4,0.5,0.1104,0.3,12,146,146,5,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.4,0.5,0.1104,0.3,12,146,146,6,147,147,2006.47826086957,2006.47826086957,2.72479756378847
-0.3,0.5,0.1144,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.71534784458584
-0.3,0.5,0.1144,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.71534784458584
-0.3,0.5,0.1144,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.71534784458584
-0.3,0.5,0.1144,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.71534784458584
-0.3,0.5,0.1144,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.71534784458584
-0.3,0.5,0.1144,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.71534784458584
-0.2,0.5,0.1113,0.3,12,146,19,1,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.2,0.5,0.1113,0.3,12,146,19,2,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.2,0.5,0.1113,0.3,12,146,19,3,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.2,0.5,0.1113,0.3,12,146,19,4,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.2,0.5,0.1113,0.3,12,146,19,5,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.2,0.5,0.1113,0.3,12,146,19,6,147,20,2006.47826086957,2006.47826086957,2.64564429985705
-0.1,0.5,0.1153,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.55685246754098
-0.1,0.5,0.1153,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.55685246754098
-0.1,0.5,0.1153,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.55685246754098
-0.1,0.5,0.1153,0.3,12,146,146,4,147,NA,2006.47826086957,NA,2.55685246754098
-0.1,0.5,0.1153,0.3,12,146,146,5,147,151,2006.47826086957,2006.65217391304,2.55685246754098
-0.1,0.5,0.1153,0.3,12,146,146,6,147,151,2006.47826086957,2006.65217391304,2.55685246754098
0,0.5,0.1144,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.68638569330878
0,0.5,0.1144,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.68638569330878
0,0.5,0.1144,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.68638569330878
