"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.5,0,0.1,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.5,0,0.1,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.5,0,0.1,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.5,0,0.1,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.5,0,0.1,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,1.00426017793084
-0.4,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.00601566867857
-0.4,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,1.00601566867857
-0.4,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,1.00601566867857
-0.4,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,1.00601566867857
-0.4,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,1.00601566867857
-0.4,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,1.00601566867857
-0.3,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.69171340695352
-0.3,0,0.1,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.69171340695352
-0.3,0,0.1,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.69171340695352
-0.3,0,0.1,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.69171340695352
-0.3,0,0.1,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.69171340695352
-0.3,0,0.1,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.69171340695352
-0.2,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.998513249301652
-0.2,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.998513249301652
-0.2,0,0.1,0.1,12,146,146,3,147,149,2006.47826086957,2006.56521739130,0.998513249301652
-0.2,0,0.1,0.1,12,146,146,4,147,149,2006.47826086957,2006.56521739130,0.998513249301652
-0.2,0,0.1,0.1,12,146,146,5,147,149,2006.47826086957,2006.56521739130,0.998513249301652
-0.2,0,0.1,0.1,12,146,146,6,147,149,2006.47826086957,2006.56521739130,0.998513249301652
-0.1,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.699462697350107
-0.1,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,0.699462697350107
-0.1,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,0.699462697350107
-0.1,0,0.1,0.1,12,146,146,4,147,150,2006.47826086957,2006.60869565217,0.699462697350107
-0.1,0,0.1,0.1,12,146,146,5,147,150,2006.47826086957,2006.60869565217,0.699462697350107
-0.1,0,0.1,0.1,12,146,146,6,147,150,2006.47826086957,2006.60869565217,0.699462697350107
0,0,0.1,0.1,12,146,146,1,147,NA,2006.47826086957,NA,1.01119964172858
0,0,0.1,0.1,12,146,146,2,147,NA,2006.47826086957,NA,1.01119964172858
0,0,0.1,0.1,12,146,146,3,147,NA,2006.47826086957,NA,1.01119964172858
0,0,0.1,0.1,12,146,146,4,147,NA,2006.47826086957,NA,1.01119964172858
0,0,0.1,0.1,12,146,146,5,147,NA,2006.47826086957,NA,1.01119964172858
0,0,0.1,0.1,12,146,146,6,147,NA,2006.47826086957,NA,1.01119964172858
-0.5,0.5,0.1119,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.5,0.5,0.1119,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.5,0.5,0.1119,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.5,0.5,0.1119,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.5,0.5,0.1119,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.5,0.5,0.1119,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.931781105476328
-0.4,0.5,0.1125,0.1,12,146,146,1,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.4,0.5,0.1125,0.1,12,146,146,2,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.4,0.5,0.1125,0.1,12,146,146,3,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.4,0.5,0.1125,0.1,12,146,146,4,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.4,0.5,0.1125,0.1,12,146,146,5,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.4,0.5,0.1125,0.1,12,146,146,6,147,147,2006.47826086957,2006.47826086957,0.91763488366707
-0.3,0.5,0.1132,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.940755004444275
-0.3,0.5,0.1132,0.1,12,146,146,2,147,148,2006.47826086957,2006.52173913043,0.940755004444275
-0.3,0.5,0.1132,0.1,12,146,146,3,147,148,2006.47826086957,2006.52173913043,0.940755004444275
-0.3,0.5,0.1132,0.1,12,146,146,4,147,148,2006.47826086957,2006.52173913043,0.940755004444275
-0.3,0.5,0.1132,0.1,12,146,146,5,147,148,2006.47826086957,2006.52173913043,0.940755004444275
-0.3,0.5,0.1132,0.1,12,146,146,6,147,148,2006.47826086957,2006.52173913043,0.940755004444275
-0.2,0.5,0.1122,0.1,12,146,78,1,147,NA,2006.47826086957,NA,0.950704751497236
-0.2,0.5,0.1122,0.1,12,146,78,2,147,80,2006.47826086957,2006.52173913043,0.950704751497236
-0.2,0.5,0.1122,0.1,12,146,78,3,147,80,2006.47826086957,2006.52173913043,0.950704751497236
-0.2,0.5,0.1122,0.1,12,146,78,4,147,80,2006.47826086957,2006.52173913043,0.950704751497236
-0.2,0.5,0.1122,0.1,12,146,78,5,147,80,2006.47826086957,2006.52173913043,0.950704751497236
-0.2,0.5,0.1122,0.1,12,146,78,6,147,80,2006.47826086957,2006.52173913043,0.950704751497236
-0.1,0.5,0.112,0.1,12,146,146,1,147,NA,2006.47826086957,NA,0.906955934775433
