"dip","noisef","nrange","a","dfend","Lhistory","LStablehistory","nrdatamonitor","Tsim","Tmon","Dsim","Dmon","sn"
-0.5,0,0.1,0.3,12,146,146,1,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.5,0,0.1,0.3,12,146,146,2,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.5,0,0.1,0.3,12,146,146,3,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.5,0,0.1,0.3,12,146,146,4,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.5,0,0.1,0.3,12,146,146,5,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.5,0,0.1,0.3,12,146,146,6,147,147,2006.47826086957,2006.47826086957,1.49999166076156
-0.4,0,0.1,0.3,12,146,16,1,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.4,0,0.1,0.3,12,146,16,2,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.4,0,0.1,0.3,12,146,16,3,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.4,0,0.1,0.3,12,146,16,4,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.4,0,0.1,0.3,12,146,16,5,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.4,0,0.1,0.3,12,146,16,6,147,17,2006.47826086957,2006.47826086957,2.18323681011185
-0.3,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.25368836914691
-0.3,0,0.1,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.25368836914691
-0.3,0,0.1,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.25368836914691
-0.3,0,0.1,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.25368836914691
-0.3,0,0.1,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.25368836914691
-0.3,0,0.1,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.25368836914691
-0.2,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.16868761969910
-0.2,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.16868761969910
-0.2,0,0.1,0.3,12,146,146,3,147,149,2006.47826086957,2006.56521739130,2.16868761969910
-0.2,0,0.1,0.3,12,146,146,4,147,149,2006.47826086957,2006.56521739130,2.16868761969910
-0.2,0,0.1,0.3,12,146,146,5,147,149,2006.47826086957,2006.56521739130,2.16868761969910
-0.2,0,0.1,0.3,12,146,146,6,147,149,2006.47826086957,2006.56521739130,2.16868761969910
-0.1,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.31896625105488
-0.1,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.31896625105488
-0.1,0,0.1,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.31896625105488
-0.1,0,0.1,0.3,12,146,146,4,147,150,2006.47826086957,2006.60869565217,2.31896625105488
-0.1,0,0.1,0.3,12,146,146,5,147,150,2006.47826086957,2006.60869565217,2.31896625105488
-0.1,0,0.1,0.3,12,146,146,6,147,150,2006.47826086957,2006.60869565217,2.31896625105488
0,0,0.1,0.3,12,146,146,1,147,NA,2006.47826086957,NA,1.98685297939324
0,0,0.1,0.3,12,146,146,2,147,NA,2006.47826086957,NA,1.98685297939324
0,0,0.1,0.3,12,146,146,3,147,NA,2006.47826086957,NA,1.98685297939324
0,0,0.1,0.3,12,146,146,4,147,NA,2006.47826086957,NA,1.98685297939324
0,0,0.1,0.3,12,146,146,5,147,NA,2006.47826086957,NA,1.98685297939324
0,0,0.1,0.3,12,146,146,6,147,NA,2006.47826086957,NA,1.98685297939324
-0.5,0.5,0.1109,0.3,12,146,146,1,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.5,0.5,0.1109,0.3,12,146,146,2,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.5,0.5,0.1109,0.3,12,146,146,3,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.5,0.5,0.1109,0.3,12,146,146,4,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.5,0.5,0.1109,0.3,12,146,146,5,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.5,0.5,0.1109,0.3,12,146,146,6,147,147,2006.47826086957,2006.47826086957,2.66180024426057
-0.4,0.5,0.1147,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.68356367490507
-0.4,0.5,0.1147,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.68356367490507
-0.4,0.5,0.1147,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.68356367490507
-0.4,0.5,0.1147,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.68356367490507
-0.4,0.5,0.1147,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.68356367490507
-0.4,0.5,0.1147,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.68356367490507
-0.3,0.5,0.1121,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.61958222792031
-0.3,0.5,0.1121,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.61958222792031
-0.3,0.5,0.1121,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.61958222792031
-0.3,0.5,0.1121,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.61958222792031
-0.3,0.5,0.1121,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.61958222792031
-0.3,0.5,0.1121,0.3,12,146,146,6,147,148,2006.47826086957,2006.52173913043,2.61958222792031
-0.2,0.5,0.1119,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.64516356836424
-0.2,0.5,0.1119,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.64516356836424
-0.2,0.5,0.1119,0.3,12,146,146,3,147,149,2006.47826086957,2006.56521739130,2.64516356836424
-0.2,0.5,0.1119,0.3,12,146,146,4,147,149,2006.47826086957,2006.56521739130,2.64516356836424
-0.2,0.5,0.1119,0.3,12,146,146,5,147,149,2006.47826086957,2006.56521739130,2.64516356836424
-0.2,0.5,0.1119,0.3,12,146,146,6,147,149,2006.47826086957,2006.56521739130,2.64516356836424
-0.1,0.5,0.1131,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.55784860076372
-0.1,0.5,0.1131,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.55784860076372
-0.1,0.5,0.1131,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.55784860076372
-0.1,0.5,0.1131,0.3,12,146,146,4,147,150,2006.47826086957,2006.60869565217,2.55784860076372
-0.1,0.5,0.1131,0.3,12,146,146,5,147,150,2006.47826086957,2006.60869565217,2.55784860076372
-0.1,0.5,0.1131,0.3,12,146,146,6,147,150,2006.47826086957,2006.60869565217,2.55784860076372
0,0.5,0.1157,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.52335208203368
0,0.5,0.1157,0.3,12,146,146,2,147,NA,2006.47826086957,NA,2.52335208203368
0,0.5,0.1157,0.3,12,146,146,3,147,NA,2006.47826086957,NA,2.52335208203368
0,0.5,0.1157,0.3,12,146,146,4,147,NA,2006.47826086957,NA,2.52335208203368
0,0.5,0.1157,0.3,12,146,146,5,147,NA,2006.47826086957,NA,2.52335208203368
0,0.5,0.1157,0.3,12,146,146,6,147,NA,2006.47826086957,NA,2.52335208203368
-0.5,1,0.1258,0.3,12,146,146,1,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.5,1,0.1258,0.3,12,146,146,2,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.5,1,0.1258,0.3,12,146,146,3,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.5,1,0.1258,0.3,12,146,146,4,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.5,1,0.1258,0.3,12,146,146,5,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.5,1,0.1258,0.3,12,146,146,6,147,147,2006.47826086957,2006.47826086957,2.46265456025708
-0.4,1,0.1264,0.3,12,146,146,1,147,NA,2006.47826086957,NA,2.3700163952237
-0.4,1,0.1264,0.3,12,146,146,2,147,148,2006.47826086957,2006.52173913043,2.3700163952237
-0.4,1,0.1264,0.3,12,146,146,3,147,148,2006.47826086957,2006.52173913043,2.3700163952237
-0.4,1,0.1264,0.3,12,146,146,4,147,148,2006.47826086957,2006.52173913043,2.3700163952237
-0.4,1,0.1264,0.3,12,146,146,5,147,148,2006.47826086957,2006.52173913043,2.3700163952237
